timestamp,temperature,temperature_class,humidity,humidity_class
775444914,21,ambiante,68.8,confortable
775444918,21,ambiante,68.8,confortable
775444922,21,ambiante,68.8,confortable
775444925,21,ambiante,68.9,confortable
775444929,21.1,ambiante,68.9,confortable
775444932,21,ambiante,68.9,confortable
775444936,21.1,ambiante,68.9,confortable
775444940,21,ambiante,68.8,confortable
775444943,21,ambiante,68.8,confortable
775444947,21,ambiante,68.8,confortable
775444950,21,ambiante,68.8,confortable
775444954,21,ambiante,68.8,confortable
775444958,21,ambiante,68.8,confortable
775444961,21,ambiante,68.8,confortable
775444965,21,ambiante,68.8,confortable
775444968,21,ambiante,68.8,confortable
775444972,21,ambiante,68.8,confortable
775444976,21,ambiante,68.8,confortable
775444979,21.1,ambiante,68.8,confortable
775444983,21,ambiante,68.8,confortable
775444986,21,ambiante,68.8,confortable
775444990,21,ambiante,68.8,confortable
775444994,21,ambiante,68.8,confortable
775444997,21,ambiante,68.8,confortable
775445001,21,ambiante,68.9,confortable
775445004,21,ambiante,68.8,confortable
775445008,21,ambiante,68.9,confortable
775445012,21,ambiante,68.8,confortable
775445015,21,ambiante,68.9,confortable
775445019,21,ambiante,68.9,confortable
775445022,21,ambiante,68.9,confortable
775445026,21,ambiante,68.9,confortable
775445030,21,ambiante,68.9,confortable
775445033,21,ambiante,68.9,confortable
775445037,21,ambiante,68.9,confortable
775445040,21,ambiante,68.9,confortable
775445044,21.1,ambiante,68.9,confortable
775445048,21,ambiante,68.9,confortable
775445051,21,ambiante,68.9,confortable
775445055,21,ambiante,68.9,confortable
775445058,21,ambiante,68.9,confortable
775445062,21,ambiante,68.9,confortable
775445066,21,ambiante,68.9,confortable
775445069,21,ambiante,68.9,confortable
775445073,21.1,ambiante,68.9,confortable
775445076,21,ambiante,68.9,confortable
775445080,21,ambiante,68.9,confortable
775445084,21,ambiante,68.9,confortable
775445087,21,ambiante,68.9,confortable
775445091,21,ambiante,68.9,confortable
775445094,21,ambiante,68.9,confortable
775445098,21,ambiante,68.9,confortable
775445102,21,ambiante,68.9,confortable
775445105,21,ambiante,68.9,confortable
775445109,21,ambiante,68.9,confortable
775445112,21,ambiante,68.9,confortable
775445116,21,ambiante,68.9,confortable
775445120,21,ambiante,68.9,confortable
775445123,21,ambiante,68.9,confortable
775445127,21,ambiante,69,confortable
775445130,21,ambiante,69,confortable
775445134,21,ambiante,69,confortable
775445138,21,ambiante,69,confortable
775445141,21,ambiante,69,confortable
775445145,21,ambiante,69,confortable
775445148,21,ambiante,69,confortable
775445152,21,ambiante,69,confortable
775445155,21,ambiante,69,confortable
775445159,21,ambiante,69,confortable
775445163,21,ambiante,69,confortable
775445166,21,ambiante,69,confortable
775445170,21,ambiante,68.9,confortable
775445173,21,ambiante,68.9,confortable
775445177,21,ambiante,68.9,confortable
775445181,21,ambiante,68.9,confortable
775445184,21,ambiante,69,confortable
775445188,21,ambiante,69,confortable
775445191,21,ambiante,69,confortable
775445195,21,ambiante,69,confortable
775445199,21,ambiante,69,confortable
775445202,21,ambiante,69,confortable
775445206,21,ambiante,69.1,confortable
775445209,21,ambiante,69,confortable
775445213,21,ambiante,69,confortable
775445217,21,ambiante,69,confortable
775445220,21,ambiante,69,confortable
775445224,21,ambiante,69,confortable
775445227,21,ambiante,69,confortable
775445231,21,ambiante,69,confortable
775445235,21,ambiante,69,confortable
775445238,21,ambiante,69,confortable
775445242,21,ambiante,69,confortable
775445245,21,ambiante,69,confortable
775445249,21,ambiante,69,confortable
775445253,21,ambiante,69,confortable
775445256,21,ambiante,69,confortable
775445260,21,ambiante,69,confortable
775445263,21,ambiante,69,confortable
775445267,21,ambiante,69,confortable
775445271,21,ambiante,69,confortable
775445274,21,ambiante,69,confortable
775445278,21,ambiante,69,confortable
775445281,21,ambiante,69,confortable
775445285,21,ambiante,69,confortable
775445289,21,ambiante,69,confortable
775445292,21,ambiante,69,confortable
775445296,21,ambiante,69,confortable
775445299,21,ambiante,69,confortable
775445303,21,ambiante,69,confortable
775445307,21,ambiante,69,confortable
775445310,21,ambiante,69,confortable
775445314,21,ambiante,69,confortable
775445317,21,ambiante,69,confortable
775445321,21,ambiante,69,confortable
775445325,21,ambiante,68.9,confortable
775445328,21,ambiante,68.9,confortable
775445332,21,ambiante,68.9,confortable
775445335,21,ambiante,68.9,confortable
775445339,21,ambiante,68.9,confortable
775445343,21,ambiante,68.9,confortable
775445346,21,ambiante,68.9,confortable
775445350,21,ambiante,68.9,confortable
775445353,21,ambiante,68.9,confortable
775445357,21,ambiante,68.9,confortable
775445361,21,ambiante,68.9,confortable
775445364,21,ambiante,68.9,confortable
775445368,21,ambiante,68.9,confortable
775445371,21,ambiante,68.9,confortable
775445375,21,ambiante,68.9,confortable
775445379,21,ambiante,68.9,confortable
775445382,21,ambiante,68.9,confortable
775445386,21,ambiante,68.9,confortable
775445389,21,ambiante,69,confortable
775445393,21,ambiante,69,confortable
775445397,21,ambiante,69,confortable
775445400,21,ambiante,69,confortable
775445404,21,ambiante,69,confortable
775445407,21,ambiante,69,confortable
775445411,21,ambiante,69,confortable
775445415,21,ambiante,69,confortable
775445418,21,ambiante,69,confortable
775445422,21,ambiante,69,confortable
775445425,21,ambiante,69,confortable
775445429,21,ambiante,69,confortable
775445432,20.9,ambiante,69,confortable
775445436,21,ambiante,69,confortable
775445440,21,ambiante,69,confortable
775445443,21,ambiante,69,confortable
775445447,21,ambiante,69,confortable
775445450,21,ambiante,69,confortable
775445454,21,ambiante,69,confortable
775445458,21,ambiante,69,confortable
775445461,21,ambiante,69,confortable
775445465,21,ambiante,69,confortable
775445468,21,ambiante,69,confortable
775445472,21,ambiante,69,confortable
775445476,21,ambiante,69,confortable
775445479,21,ambiante,69,confortable
775445483,21,ambiante,69,confortable
775445486,20.9,ambiante,69,confortable
775445490,21,ambiante,69,confortable
775445494,21,ambiante,69,confortable
775445497,21,ambiante,69,confortable
775445501,21,ambiante,69,confortable
775445504,21,ambiante,69,confortable
775445508,21,ambiante,69,confortable
775445512,21,ambiante,69,confortable
775445515,21,ambiante,69,confortable
775445519,21,ambiante,69,confortable
775445522,21,ambiante,69,confortable
775445526,21,ambiante,69,confortable
775445530,21,ambiante,69.1,confortable
775445533,21,ambiante,69.1,confortable
775445537,21,ambiante,69.1,confortable
775445540,21,ambiante,69.2,confortable
775445544,21,ambiante,69.2,confortable
775445548,21,ambiante,69.2,confortable
775445551,21,ambiante,69.1,confortable
775445555,21,ambiante,69.1,confortable
775445558,21,ambiante,69.1,confortable
775445562,21,ambiante,69.1,confortable
775445566,21,ambiante,69.1,confortable
775445569,21,ambiante,69.1,confortable
775445573,21,ambiante,69,confortable
775445576,21,ambiante,69,confortable
775445580,21,ambiante,69,confortable
775445584,21,ambiante,69,confortable
775445587,21,ambiante,69,confortable
775445591,21,ambiante,69,confortable
775445594,21,ambiante,69,confortable
775445598,21,ambiante,69,confortable
775445602,21,ambiante,69,confortable
775445605,21,ambiante,69,confortable
775445609,21,ambiante,69,confortable
775445612,21,ambiante,69,confortable
775445616,21,ambiante,69,confortable
775445620,21,ambiante,69,confortable
775445623,21,ambiante,69,confortable
775445627,21,ambiante,69,confortable
775445630,21,ambiante,69,confortable
775445634,21,ambiante,69,confortable
775445638,21,ambiante,69.1,confortable
775445641,20.9,ambiante,69,confortable
775445645,21,ambiante,69,confortable
775445648,21,ambiante,69,confortable
775445652,21,ambiante,69,confortable
775445656,21,ambiante,69,confortable
775445659,21,ambiante,69,confortable
775445663,21,ambiante,69,confortable
775445666,21,ambiante,69,confortable
775445670,21,ambiante,69,confortable
775445674,21,ambiante,69,confortable
775445677,21,ambiante,69,confortable
775445681,21,ambiante,69,confortable
775445684,21,ambiante,69,confortable
775445688,21,ambiante,69,confortable
775445692,21,ambiante,69,confortable
775445695,21,ambiante,69,confortable
775445699,21,ambiante,69,confortable
775445702,21,ambiante,69,confortable
775445706,21,ambiante,69,confortable
775445710,21,ambiante,69,confortable
775445713,20.9,ambiante,69,confortable
775445717,21,ambiante,69,confortable
775445720,20.9,ambiante,69,confortable
775445724,21,ambiante,69,confortable
775445727,21,ambiante,69,confortable
775445731,21,ambiante,69,confortable
775445735,21,ambiante,69,confortable
775445738,21,ambiante,69.1,confortable
775445742,21,ambiante,69.1,confortable
775445745,20.9,ambiante,69,confortable
775445749,21,ambiante,69,confortable
775445753,21,ambiante,69,confortable
775445756,21,ambiante,69,confortable
775445760,21,ambiante,69,confortable
775445763,21,ambiante,69.1,confortable
775445767,21,ambiante,69.1,confortable
775445771,21,ambiante,69.2,confortable
775445774,20.9,ambiante,69.1,confortable
775445778,20.9,ambiante,69.1,confortable
775445781,21,ambiante,69.2,confortable
775445785,21,ambiante,69.2,confortable
775445789,21,ambiante,69.2,confortable
775445792,21,ambiante,69.2,confortable
775445796,21,ambiante,69.2,confortable
775445799,21,ambiante,69.2,confortable
775445803,20.9,ambiante,69.1,confortable
775445807,21,ambiante,69.2,confortable
775445810,21,ambiante,69.2,confortable
775445814,21,ambiante,69.2,confortable
775445817,20.9,ambiante,69.1,confortable
775445821,21,ambiante,69.1,confortable
775445825,20.9,ambiante,69.1,confortable
775445828,21,ambiante,69.1,confortable
775445832,21,ambiante,69.1,confortable
775445835,20.9,ambiante,69,confortable
775445839,20.9,ambiante,69,confortable
775445843,21,ambiante,69,confortable
775445846,20.9,ambiante,69,confortable
775445850,20.9,ambiante,69,confortable
775445853,20.9,ambiante,69,confortable
775445857,21,ambiante,69.1,confortable
775445861,21,ambiante,69.1,confortable
775445864,20.9,ambiante,69,confortable
775445868,20.9,ambiante,69,confortable
775445871,20.9,ambiante,69,confortable
775445875,20.9,ambiante,69.1,confortable
775445879,20.9,ambiante,69.1,confortable
775445882,21,ambiante,69.1,confortable
775445886,20.9,ambiante,69.1,confortable
775445889,21,ambiante,69.1,confortable
775445893,20.9,ambiante,69.1,confortable
775445897,21,ambiante,69.1,confortable
775445900,20.9,ambiante,69.1,confortable
775445904,20.9,ambiante,69.1,confortable
775445907,20.9,ambiante,69.1,confortable
775445911,20.9,ambiante,69.1,confortable
775445915,20.9,ambiante,69.1,confortable
775445918,20.9,ambiante,69.1,confortable
775445922,21,ambiante,69.2,confortable
775445925,20.9,ambiante,69.1,confortable
775445929,20.9,ambiante,69.1,confortable
775445933,20.9,ambiante,69.1,confortable
775445936,20.9,ambiante,69.1,confortable
775445940,20.9,ambiante,69.1,confortable
775445943,20.9,ambiante,69.2,confortable
775445947,21,ambiante,69.3,confortable
775445951,20.9,ambiante,69.2,confortable
775445954,21,ambiante,69.3,confortable
775445958,20.9,ambiante,69.2,confortable
775445961,20.9,ambiante,69.3,confortable
775445965,20.9,ambiante,69.2,confortable
775445969,20.9,ambiante,69.2,confortable
775445972,20.9,ambiante,69.2,confortable
775445976,20.9,ambiante,69.2,confortable
775445979,20.9,ambiante,69.2,confortable
775445983,20.9,ambiante,69.2,confortable
775445987,20.9,ambiante,69.2,confortable
775445990,20.9,ambiante,69.2,confortable
775445994,20.9,ambiante,69.2,confortable
775445997,20.9,ambiante,69.2,confortable
775446001,20.9,ambiante,69.1,confortable
775446005,20.9,ambiante,69.1,confortable
775446008,20.9,ambiante,69.1,confortable
775446012,20.9,ambiante,69.1,confortable
775446015,20.9,ambiante,69.1,confortable
775446019,20.9,ambiante,69.1,confortable
775446022,20.9,ambiante,69.1,confortable
775446026,20.9,ambiante,69.1,confortable
775446030,20.9,ambiante,69.1,confortable
775446033,20.9,ambiante,69.1,confortable
775446037,20.9,ambiante,69.1,confortable
775446040,20.9,ambiante,69.1,confortable
775446044,20.9,ambiante,69.1,confortable
775446048,20.9,ambiante,69.1,confortable
775446051,20.9,ambiante,69.1,confortable
775446055,20.9,ambiante,69.1,confortable
775446058,20.9,ambiante,69.1,confortable
775446062,20.9,ambiante,69.1,confortable
775446066,20.9,ambiante,69.1,confortable
775446069,20.9,ambiante,69.1,confortable
775446073,20.9,ambiante,69.1,confortable
775446076,20.9,ambiante,69.1,confortable
775446080,20.9,ambiante,69.1,confortable
775446084,20.9,ambiante,69.1,confortable
775446087,20.9,ambiante,69.1,confortable
775446091,20.9,ambiante,69.1,confortable
775446094,20.9,ambiante,69.1,confortable
775446098,20.9,ambiante,69.2,confortable
775446102,20.9,ambiante,69.2,confortable
775446105,20.9,ambiante,69.2,confortable
775446109,20.9,ambiante,69.2,confortable
775446112,20.9,ambiante,69.2,confortable
775446116,20.9,ambiante,69.2,confortable
775446120,20.9,ambiante,69.2,confortable
775446123,20.9,ambiante,69.1,confortable
775446127,20.9,ambiante,69.1,confortable
775446130,20.9,ambiante,69.1,confortable
775446134,20.9,ambiante,69.1,confortable
775446138,20.9,ambiante,69.1,confortable
775446141,20.9,ambiante,69.1,confortable
775446145,20.9,ambiante,69.1,confortable
775446148,20.9,ambiante,69.1,confortable
775446152,20.9,ambiante,69.1,confortable
775446156,20.9,ambiante,69.1,confortable
775446159,20.9,ambiante,69.1,confortable
775446163,20.9,ambiante,69.2,confortable
775446166,20.9,ambiante,69.2,confortable
775446170,20.9,ambiante,69.2,confortable
775446174,20.9,ambiante,69.2,confortable
775446177,20.9,ambiante,69.1,confortable
775446181,20.9,ambiante,69.2,confortable
775446184,20.9,ambiante,69.1,confortable
775446188,20.9,ambiante,69.1,confortable
775446192,20.9,ambiante,69.1,confortable
775446195,20.9,ambiante,69.1,confortable
775446199,20.9,ambiante,69.1,confortable
775446202,20.9,ambiante,69.1,confortable
775446206,20.9,ambiante,69.1,confortable
775446210,20.9,ambiante,69.1,confortable
775446213,20.9,ambiante,69.1,confortable
775446217,20.9,ambiante,69.1,confortable
775446220,20.9,ambiante,69.1,confortable
775446224,20.9,ambiante,69.1,confortable
775446228,20.9,ambiante,69.1,confortable
775446231,20.9,ambiante,69.1,confortable
775446235,20.9,ambiante,69.1,confortable
775446238,20.9,ambiante,69.1,confortable
775446242,20.9,ambiante,69.1,confortable
775446246,20.9,ambiante,69.1,confortable
775446249,20.9,ambiante,69.1,confortable
775446253,20.9,ambiante,69.1,confortable
775446256,20.9,ambiante,69.1,confortable
775446260,20.9,ambiante,69.2,confortable
775446264,20.9,ambiante,69.2,confortable
775446267,20.9,ambiante,69.2,confortable
775446271,20.9,ambiante,69.2,confortable
775446274,20.9,ambiante,69.2,confortable
775446278,20.9,ambiante,69.2,confortable
775446282,20.9,ambiante,69.2,confortable
775446285,20.9,ambiante,69.2,confortable
775446289,20.9,ambiante,69.2,confortable
775446292,20.9,ambiante,69.2,confortable
775446296,20.9,ambiante,69.2,confortable
775446300,20.9,ambiante,69.2,confortable
775446303,20.9,ambiante,69.2,confortable
775446307,20.9,ambiante,69.2,confortable
775446310,20.9,ambiante,69.2,confortable
775446314,20.9,ambiante,69.2,confortable
775446317,20.9,ambiante,69.2,confortable
775446321,20.9,ambiante,69.2,confortable
775446325,20.9,ambiante,69.2,confortable
775446328,20.9,ambiante,69.2,confortable
775446332,20.9,ambiante,69.2,confortable
775446335,20.9,ambiante,69.2,confortable
775446339,20.9,ambiante,69.2,confortable
775446343,20.9,ambiante,69.2,confortable
775446346,20.9,ambiante,69.2,confortable
775446350,20.9,ambiante,69.2,confortable
775446353,20.9,ambiante,69.2,confortable
775446357,20.9,ambiante,69.2,confortable
775446361,20.9,ambiante,69.2,confortable
775446364,20.9,ambiante,69.1,confortable
775446368,20.9,ambiante,69.1,confortable
775446371,20.9,ambiante,69.1,confortable
775446375,20.9,ambiante,69.2,confortable
775446379,20.9,ambiante,69.2,confortable
775446382,20.9,ambiante,69.2,confortable
775446386,20.9,ambiante,69.2,confortable
775446389,20.9,ambiante,69.2,confortable
775446393,20.9,ambiante,69.2,confortable
775446397,20.9,ambiante,69.2,confortable
775446400,20.9,ambiante,69.2,confortable
775446404,20.9,ambiante,69.2,confortable
775446407,20.9,ambiante,69.2,confortable
775446411,20.9,ambiante,69.2,confortable
775446415,20.9,ambiante,69.1,confortable
775446418,20.9,ambiante,69.2,confortable
775446422,20.9,ambiante,69.2,confortable
775446425,20.9,ambiante,69.2,confortable
775446429,20.9,ambiante,69.2,confortable
775446433,20.9,ambiante,69.2,confortable
775446436,20.9,ambiante,69.2,confortable
775446440,20.9,ambiante,69.2,confortable
775446443,20.9,ambiante,69.2,confortable
775446447,20.9,ambiante,69.2,confortable
775446451,20.9,ambiante,69.2,confortable
775446454,20.9,ambiante,69.2,confortable
775446458,20.9,ambiante,69.1,confortable
775446461,20.9,ambiante,69.2,confortable
775446465,20.9,ambiante,69.2,confortable
775446469,20.9,ambiante,69.1,confortable
775446472,20.9,ambiante,69.1,confortable
775446476,20.9,ambiante,69.1,confortable
775446479,20.9,ambiante,69.1,confortable
775446483,20.9,ambiante,69.1,confortable
775446487,20.9,ambiante,69.1,confortable
775446490,20.9,ambiante,69.1,confortable
775446494,20.9,ambiante,69.1,confortable
775446497,20.9,ambiante,69.1,confortable
775446501,20.9,ambiante,69.1,confortable
775446505,20.9,ambiante,69.1,confortable
775446508,20.9,ambiante,69.1,confortable
775446512,20.9,ambiante,69.1,confortable
775446515,20.9,ambiante,69.1,confortable
775446519,20.9,ambiante,69.1,confortable
775446523,20.9,ambiante,69.1,confortable
775446526,20.9,ambiante,69.1,confortable
775446530,20.9,ambiante,69.1,confortable
775446533,20.9,ambiante,69.1,confortable
775446537,20.9,ambiante,69.2,confortable
